date,Bike,Trip Duration,Gender,year,month,day,age,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT06,WT08,Male,Female,Unknown
2016-09-20,1264,564.7642,0.1717,2016.0,9.0,20.0,86.2769,2.24,0.0,0.0,0.0,75.0,82.0,68.0,60.0,360.0,8.9,12.1,1.0,0.0,0.0,0.0,0.0,0.0,977,252.0,35.0
2016-09-21,1230,525.1626,0.1894,2016.0,9.0,21.0,82.1577,3.8,0.0,0.0,0.0,76.0,84.0,68.0,30.0,30.0,12.1,17.0,1.0,0.0,0.0,0.0,0.0,0.0,931,266.0,33.0
2016-09-22,1317,511.8383,0.183,2016.0,9.0,22.0,89.6219,2.46,0.0,0.0,0.0,75.5,86.0,65.0,160.0,180.0,8.1,14.1,0.0,0.0,0.0,0.0,0.0,0.0,994,282.0,41.0
2016-09-23,1280,510.1312,0.2078,2016.0,9.0,23.0,93.1008,1.79,0.01,0.0,0.0,75.5,87.0,64.0,40.0,40.0,12.1,17.0,1.0,0.0,0.0,0.0,0.0,0.0,934,306.0,40.0
2016-09-24,861,858.043,0.2033,2016.0,9.0,24.0,88.0348,5.14,0.2,0.0,0.0,64.5,71.0,58.0,60.0,50.0,14.1,23.0,1.0,0.0,0.0,0.0,0.0,0.0,640,198.0,23.0
2016-09-25,873,696.268,0.1947,2016.0,9.0,25.0,98.0527,2.91,0.0,0.0,0.0,62.0,70.0,54.0,50.0,60.0,10.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,651,196.0,26.0
2016-09-26,1238,692.7528,0.1971,2016.0,9.0,26.0,78.3562,4.47,0.0,0.0,0.0,64.0,74.0,54.0,160.0,170.0,12.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,928,277.0,33.0
2016-09-27,1228,524.7288,0.2036,2016.0,9.0,27.0,82.0831,3.13,0.22,0.0,0.0,69.0,74.0,64.0,260.0,250.0,10.1,18.1,1.0,0.0,0.0,0.0,0.0,0.0,916,281.0,31.0
2016-09-28,1204,750.5963,0.2126,2016.0,9.0,28.0,82.8555,8.05,0.0,0.0,0.0,62.5,69.0,56.0,60.0,70.0,18.1,27.1,1.0,0.0,0.0,0.0,0.0,1.0,880,290.0,34.0
2016-09-29,1123,472.0579,0.1959,2016.0,9.0,29.0,79.3678,11.18,0.0,0.0,0.0,60.5,64.0,57.0,70.0,90.0,21.0,31.1,1.0,0.0,0.0,0.0,0.0,0.0,841,251.0,31.0
2016-09-30,474,448.038,0.1603,2016.0,9.0,30.0,89.2806,9.62,0.4,0.0,0.0,57.5,59.0,56.0,80.0,60.0,16.1,28.0,1.0,0.0,0.0,0.0,0.0,1.0,372,89.0,13.0
2016-10-01,695,515.1741,0.2086,2016.0,10.0,1.0,103.5496,7.61,0.0,0.0,0.0,59.0,62.0,56.0,70.0,50.0,16.1,23.0,1.0,0.0,0.0,0.0,0.0,0.0,500,170.0,25.0
2016-10-02,709,577.4076,0.1989,2016.0,10.0,2.0,102.2962,2.68,0.0,0.0,0.0,60.0,63.0,57.0,80.0,40.0,8.9,12.1,1.0,0.0,0.0,0.0,0.0,1.0,522,164.0,23.0
2016-10-03,1112,564.5288,0.1879,2016.0,10.0,3.0,80.0189,2.24,0.0,0.0,0.0,66.0,72.0,60.0,60.0,290.0,6.9,11.0,1.0,0.0,0.0,0.0,0.0,1.0,849,236.0,27.0
2016-10-04,1215,529.3095,0.1942,2016.0,10.0,4.0,84.5226,7.61,0.0,0.0,0.0,64.5,69.0,60.0,70.0,60.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,915,268.0,32.0
2016-10-05,1246,508.8892,0.183,2016.0,10.0,5.0,81.7978,4.7,0.0,0.0,0.0,60.0,67.0,53.0,60.0,60.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,950,262.0,34.0
2016-10-06,1164,475.8514,0.1787,2016.0,10.0,6.0,86.4132,2.01,0.0,0.0,0.0,64.0,73.0,55.0,160.0,170.0,6.9,13.0,1.0,0.0,0.0,0.0,0.0,0.0,882,245.0,37.0
2016-10-07,1145,656.779,0.207,2016.0,10.0,7.0,93.7013,2.46,0.0,0.0,0.0,66.0,75.0,57.0,160.0,180.0,8.9,16.1,1.0,0.0,0.0,0.0,0.0,1.0,842,270.0,33.0
2016-10-08,586,583.7952,0.2474,2016.0,10.0,8.0,74.6177,2.01,0.23,0.0,0.0,63.0,68.0,58.0,300.0,300.0,8.1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,415,158.0,13.0
2016-10-09,368,511.4891,0.1739,2016.0,10.0,9.0,123.0978,7.38,0.55,0.0,0.0,58.0,65.0,51.0,30.0,30.0,16.1,28.0,1.0,0.0,0.0,0.0,0.0,0.0,272,80.0,16.0
2016-10-10,984,663.5061,0.19,2016.0,10.0,10.0,93.7409,4.7,0.0,0.0,0.0,55.5,64.0,47.0,350.0,360.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,729,221.0,34.0
2016-10-11,1103,459.7063,0.1949,2016.0,10.0,11.0,76.7942,3.58,0.0,0.0,0.0,54.5,63.0,46.0,60.0,60.0,8.9,15.0,0.0,0.0,0.0,0.0,0.0,0.0,840,239.0,24.0
2016-10-12,1250,636.2608,0.2072,2016.0,10.0,12.0,70.356,1.12,0.0,0.0,0.0,59.5,66.0,53.0,170.0,170.0,8.1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,947,281.0,22.0
2016-10-13,1153,466.15,0.1865,2016.0,10.0,13.0,82.072,2.91,0.0,0.0,0.0,60.0,67.0,53.0,340.0,0.0,12.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,880,244.0,29.0
2016-10-14,1123,517.1915,0.2021,2016.0,10.0,14.0,83.2128,4.7,0.0,0.0,0.0,54.5,62.0,47.0,50.0,350.0,12.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,836,257.0,30.0
2016-10-15,844,692.0355,0.231,2016.0,10.0,15.0,99.2678,3.13,0.0,0.0,0.0,55.0,65.0,45.0,160.0,160.0,8.9,14.1,0.0,0.0,0.0,0.0,0.0,0.0,591,224.0,29.0
2016-10-16,710,764.369,0.1873,2016.0,10.0,16.0,119.6732,4.03,0.0,0.0,0.0,61.0,69.0,53.0,250.0,240.0,10.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,509,167.0,34.0
2016-10-17,1188,523.8022,0.1742,2016.0,10.0,17.0,89.1111,2.68,0.0,0.0,0.0,72.0,81.0,63.0,280.0,210.0,8.1,14.1,0.0,0.0,0.0,0.0,0.0,1.0,915,240.0,33.0
2016-10-18,1207,613.4209,0.2038,2016.0,10.0,18.0,72.2187,4.03,0.0,0.0,0.0,74.0,81.0,67.0,230.0,230.0,14.1,23.0,0.0,0.0,0.0,0.0,0.0,1.0,913,270.0,24.0
2016-10-19,1192,481.8893,0.1779,2016.0,10.0,19.0,87.1829,4.47,0.0,0.0,0.0,75.0,85.0,65.0,250.0,240.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,908,248.0,36.0
2016-10-20,1185,561.2987,0.1924,2016.0,10.0,20.0,93.9654,6.26,0.0,0.0,0.0,66.0,70.0,62.0,110.0,110.0,12.1,17.0,1.0,0.0,0.0,0.0,0.0,1.0,889,262.0,34.0
2016-10-21,783,527.5287,0.1699,2016.0,10.0,21.0,88.6411,2.24,1.11,0.0,0.0,63.0,69.0,57.0,300.0,310.0,12.1,17.0,1.0,0.0,0.0,0.0,0.0,0.0,598,159.0,26.0
2016-10-22,425,470.5812,0.1882,2016.0,10.0,22.0,70.2329,10.51,0.29,0.0,0.0,52.0,57.0,47.0,280.0,280.0,19.9,35.1,1.0,0.0,0.0,0.0,0.0,0.0,329,88.0,8.0
2016-10-23,598,577.7943,0.2375,2016.0,10.0,23.0,80.7341,8.5,0.0,0.0,0.0,53.0,61.0,45.0,290.0,290.0,21.9,36.0,0.0,0.0,0.0,0.0,0.0,0.0,422,159.0,17.0
2016-10-24,1092,434.8956,0.1987,2016.0,10.0,24.0,93.859,6.04,0.0,0.0,0.0,54.5,62.0,47.0,300.0,310.0,16.1,30.0,0.0,0.0,0.0,0.0,0.0,1.0,807,251.0,34.0
2016-10-25,1003,950.652,0.1515,2016.0,10.0,25.0,121.9521,6.49,0.0,0.0,0.0,47.5,52.0,43.0,310.0,310.0,16.1,27.1,0.0,0.0,0.0,0.0,0.0,0.0,753,201.0,49.0
2016-10-26,951,439.6887,0.1893,2016.0,10.0,26.0,93.5363,4.03,0.0,0.0,0.0,44.5,51.0,38.0,310.0,320.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,713,209.0,29.0
2016-10-27,500,401.186,0.192,2016.0,10.0,27.0,82.262,5.14,1.41,0.0,0.0,47.5,55.0,40.0,110.0,120.0,13.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,380,108.0,12.0
2016-10-28,863,418.4125,0.1935,2016.0,10.0,28.0,77.8413,8.28,0.0,0.0,0.0,46.5,51.0,42.0,300.0,310.0,19.9,35.1,1.0,0.0,0.0,0.0,0.0,0.0,656,187.0,20.0
2016-10-29,587,591.5911,0.2317,2016.0,10.0,29.0,89.0017,4.25,0.0,0.0,0.0,51.5,64.0,39.0,250.0,270.0,14.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,417,153.0,17.0
2016-10-30,522,740.4004,0.2031,2016.0,10.0,30.0,79.5077,3.8,0.56,0.0,0.0,65.0,76.0,54.0,10.0,20.0,18.1,36.9,1.0,0.0,0.0,0.0,0.0,0.0,394,117.0,11.0
2016-10-31,982,677.9745,0.2077,2016.0,10.0,31.0,81.4766,4.92,0.0,0.0,0.0,49.0,54.0,44.0,10.0,310.0,12.1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,734,226.0,22.0
2016-11-01,999,580.3003,0.1872,2016.0,11.0,1.0,80.6657,3.13,0.0,0.0,0.0,49.0,58.0,40.0,150.0,170.0,10.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,766,210.0,23.0
2016-11-02,1079,484.7748,0.1993,2016.0,11.0,2.0,97.6942,3.13,0.0,0.0,0.0,62.0,70.0,54.0,270.0,250.0,10.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,796,249.0,34.0
2016-11-03,966,490.5311,0.176,2016.0,11.0,3.0,96.3778,5.14,0.0,0.0,0.0,64.5,72.0,57.0,250.0,250.0,15.0,27.1,0.0,0.0,0.0,0.0,0.0,1.0,730,203.0,33.0
2016-11-04,978,527.2802,0.1769,2016.0,11.0,4.0,103.6861,4.7,0.0,0.0,0.0,54.0,61.0,47.0,300.0,310.0,12.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,733,209.0,36.0
2016-11-05,705,613.6794,0.2213,2016.0,11.0,5.0,93.7418,3.13,0.0,0.0,0.0,53.0,62.0,44.0,300.0,310.0,13.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,505,178.0,22.0
2016-11-06,630,727.327,0.2063,2016.0,11.0,6.0,85.1841,7.61,0.0,0.0,0.0,52.0,59.0,45.0,20.0,20.0,16.1,25.9,0.0,0.0,0.0,0.0,0.0,0.0,466,147.0,17.0
2016-11-07,889,434.9573,0.198,2016.0,11.0,7.0,88.0787,5.37,0.0,0.0,0.0,47.0,53.0,41.0,70.0,40.0,14.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,657,204.0,28.0
2016-11-08,972,506.1718,0.2068,2016.0,11.0,8.0,85.7325,2.46,0.0,0.0,0.0,53.5,66.0,41.0,260.0,260.0,8.1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,717,228.0,27.0
2016-11-09,716,441.014,0.2123,2016.0,11.0,9.0,74.3757,3.58,0.06,0.0,0.0,54.0,59.0,49.0,30.0,30.0,14.1,23.0,1.0,0.0,0.0,0.0,0.0,1.0,536,166.0,14.0
2016-11-10,916,433.3166,0.214,2016.0,11.0,10.0,88.4749,5.82,0.0,0.0,0.0,48.0,56.0,40.0,260.0,260.0,14.1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,666,223.0,27.0
2016-11-11,800,462.8075,0.1688,2016.0,11.0,11.0,97.4488,8.28,0.0,0.0,0.0,52.0,63.0,41.0,310.0,300.0,18.1,35.1,0.0,0.0,0.0,0.0,0.0,0.0,603,166.0,31.0
2016-11-12,548,593.3157,0.208,2016.0,11.0,12.0,99.5803,5.37,0.0,0.0,0.0,43.5,50.0,37.0,340.0,360.0,12.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,390,136.0,22.0
2016-11-13,582,558.5309,0.1976,2016.0,11.0,13.0,78.7131,5.37,0.0,0.0,0.0,51.0,61.0,41.0,240.0,250.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,435,131.0,16.0
2016-11-14,942,435.9395,0.2081,2016.0,11.0,14.0,106.2951,3.58,0.0,0.0,0.0,54.0,62.0,46.0,270.0,260.0,13.0,19.9,0.0,0.0,0.0,0.0,0.0,1.0,674,232.0,36.0
2016-11-15,410,570.1098,0.2049,2016.0,11.0,15.0,68.3878,5.59,1.81,0.0,0.0,51.5,56.0,47.0,30.0,20.0,17.0,29.1,1.0,1.0,0.0,0.0,0.0,0.0,314,90.0,6.0
2016-11-16,971,445.8414,0.1885,2016.0,11.0,16.0,79.4676,4.03,0.0,0.0,0.0,53.0,61.0,45.0,240.0,270.0,10.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,736,209.0,26.0
2016-11-17,978,467.0419,0.1851,2016.0,11.0,17.0,105.9918,4.25,0.0,0.0,0.0,55.0,61.0,49.0,10.0,350.0,13.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,727,216.0,35.0
2016-11-18,904,458.8595,0.1803,2016.0,11.0,18.0,100.3451,2.46,0.0,0.0,0.0,54.0,64.0,44.0,310.0,360.0,8.1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,679,194.0,31.0
2016-11-19,699,540.4049,0.226,2016.0,11.0,19.0,80.721,4.92,0.25,0.0,0.0,50.0,63.0,37.0,280.0,300.0,18.1,32.0,1.0,0.0,0.0,0.0,0.0,0.0,509,174.0,16.0
2016-11-20,327,407.2018,0.1804,2016.0,11.0,20.0,92.9235,10.29,0.31,0.0,0.0,38.0,42.0,34.0,280.0,280.0,25.1,38.9,1.0,0.0,0.0,0.0,0.0,0.0,248,69.0,10.0
2016-11-21,676,1451.8284,0.1805,2016.0,11.0,21.0,82.7811,13.2,0.0,0.0,0.0,38.5,41.0,36.0,280.0,290.0,21.9,38.9,0.0,0.0,0.0,0.0,0.0,0.0,516,141.0,19.0
2016-11-22,731,418.3735,0.1847,2016.0,11.0,22.0,95.7729,9.62,0.0,0.0,0.0,39.0,41.0,37.0,310.0,290.0,21.0,36.9,0.0,0.0,0.0,0.0,0.0,0.0,546,160.0,25.0
2016-11-23,728,7056.1896,0.1827,2016.0,11.0,23.0,98.9821,4.92,0.0,0.0,0.0,40.0,45.0,35.0,300.0,290.0,12.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,543,159.0,26.0
2016-11-24,246,2032.0569,0.2033,2016.0,11.0,24.0,95.7683,4.47,0.03,0.0,0.0,43.0,48.0,38.0,80.0,120.0,8.9,14.1,1.0,0.0,0.0,0.0,0.0,0.0,180,58.0,8.0
2016-11-25,411,446.1946,0.1217,2016.0,11.0,25.0,82.6496,2.01,0.02,0.0,0.0,49.5,54.0,45.0,280.0,270.0,8.9,13.0,1.0,0.0,0.0,0.0,0.0,1.0,333,64.0,14.0
2016-11-26,395,524.7823,0.1671,2016.0,11.0,26.0,112.9696,4.47,0.0,0.0,0.0,45.0,50.0,40.0,310.0,300.0,14.1,21.0,1.0,0.0,0.0,0.0,0.0,1.0,295,83.0,17.0
2016-11-27,403,550.6551,0.2035,2016.0,11.0,27.0,91.464,4.7,0.0,0.0,0.0,44.5,50.0,39.0,310.0,320.0,15.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,295,95.0,13.0
2016-11-28,705,491.0681,0.173,2016.0,11.0,28.0,98.2766,3.36,0.0,0.0,0.0,45.0,52.0,38.0,210.0,200.0,10.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,531,148.0,26.0
2016-11-29,359,660.3148,0.1588,2016.0,11.0,29.0,77.8942,4.92,2.2,0.0,0.0,55.5,60.0,51.0,180.0,160.0,13.0,25.9,1.0,0.0,0.0,0.0,0.0,0.0,280,68.0,11.0
2016-11-30,527,415.0133,0.1404,2016.0,11.0,30.0,122.4175,6.26,0.73,0.0,0.0,54.0,58.0,50.0,80.0,80.0,18.1,25.1,1.0,0.0,0.0,0.0,0.0,1.0,403,99.0,25.0
2016-12-01,772,451.6956,0.1684,2016.0,12.0,1.0,108.2539,7.61,0.07,0.0,0.0,48.0,54.0,42.0,280.0,290.0,19.9,33.1,1.0,0.0,0.0,0.0,0.0,0.0,580,161.0,31.0
2016-12-02,746,645.618,0.1702,2016.0,12.0,2.0,107.8351,8.72,0.0,0.0,0.0,45.5,51.0,40.0,290.0,290.0,17.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,565,154.0,27.0
2016-12-03,448,469.6607,0.1741,2016.0,12.0,3.0,109.0156,8.72,0.0,0.0,0.0,44.0,47.0,41.0,310.0,300.0,17.0,33.1,0.0,0.0,0.0,0.0,0.0,0.0,332,97.0,19.0
2016-12-04,415,450.0699,0.1422,2016.0,12.0,4.0,109.588,4.92,0.0,0.0,0.0,43.0,47.0,39.0,20.0,310.0,12.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,322,76.0,17.0
2016-12-05,635,421.7055,0.189,2016.0,12.0,5.0,104.2031,5.59,0.19,0.0,0.0,43.5,49.0,38.0,290.0,260.0,15.0,23.9,1.0,0.0,0.0,0.0,0.0,0.0,467,144.0,24.0
2016-12-06,605,452.5008,0.2,2016.0,12.0,6.0,91.6975,5.37,0.35,0.0,0.0,41.5,46.0,37.0,60.0,70.0,15.0,21.9,1.0,0.0,0.0,0.0,0.0,0.0,442,142.0,21.0
2016-12-07,699,544.578,0.1688,2016.0,12.0,7.0,104.2632,3.8,0.09,0.0,0.0,43.0,46.0,40.0,70.0,80.0,15.0,21.0,1.0,0.0,0.0,0.0,0.0,1.0,529,144.0,26.0
2016-12-08,693,513.7605,0.1501,2016.0,12.0,8.0,96.7734,0.0,0.0,0.0,0.0,40.0,45.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545,126.0,22.0
2016-12-09,666,781.6306,0.1907,2016.0,12.0,9.0,74.4039,0.0,0.0,0.0,0.0,34.0,39.0,29.0,310.0,320.0,21.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,509,142.0,15.0
2016-12-10,359,418.3203,0.1811,2016.0,12.0,10.0,121.2925,6.04,0.0,0.0,0.0,31.5,35.0,28.0,300.0,290.0,14.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,258,83.0,18.0
2016-12-11,298,963.8826,0.2081,2016.0,12.0,11.0,51.1678,4.03,0.03,0.4,0.0,31.5,35.0,28.0,260.0,260.0,12.1,16.1,1.0,0.0,0.0,0.0,0.0,1.0,228,66.0,4.0
2016-12-12,540,417.3815,0.1778,2016.0,12.0,12.0,87.6204,6.26,0.5,0.0,0.0,40.0,46.0,34.0,280.0,250.0,13.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,410,113.0,17.0
2016-12-13,724,466.8646,0.1754,2016.0,12.0,13.0,77.0276,4.03,0.0,0.0,0.0,39.0,43.0,35.0,250.0,270.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,565,143.0,16.0
2016-12-14,692,456.9017,0.1575,2016.0,12.0,14.0,99.2847,5.59,0.0,0.0,0.0,38.0,42.0,34.0,290.0,280.0,14.1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,533,134.0,25.0
2016-12-15,520,432.4096,0.1808,2016.0,12.0,15.0,88.0558,10.96,0.0,0.0,0.0,26.5,34.0,19.0,310.0,290.0,25.1,40.0,0.0,0.0,0.0,0.0,0.0,1.0,396,109.0,15.0
2016-12-16,518,472.9556,0.1757,2016.0,12.0,16.0,81.1216,6.04,0.0,0.0,0.0,22.0,27.0,17.0,280.0,300.0,15.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,399,105.0,14.0
2016-12-17,114,558.2719,0.114,2016.0,12.0,17.0,106.2105,4.25,0.73,2.8,2.0,31.5,39.0,24.0,240.0,240.0,15.0,25.9,1.0,0.0,0.0,0.0,1.0,1.0,93,17.0,4.0
2016-12-18,253,511.4862,0.1581,2016.0,12.0,18.0,101.0,7.38,0.04,0.0,1.2,44.5,58.0,31.0,300.0,310.0,18.1,31.1,1.0,1.0,0.0,0.0,0.0,0.0,197,48.0,8.0
2016-12-19,478,494.4331,0.1841,2016.0,12.0,19.0,76.3996,6.71,0.0,0.0,0.0,27.0,31.0,23.0,340.0,50.0,14.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,370,98.0,10.0
2016-12-20,546,376.1905,0.1777,2016.0,12.0,20.0,82.6429,3.13,0.0,0.0,0.0,26.5,33.0,20.0,250.0,250.0,15.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,419,112.0,15.0
2016-12-21,561,402.2549,0.1818,2016.0,12.0,21.0,81.344,2.91,0.0,0.0,0.0,35.0,40.0,30.0,240.0,250.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,429,117.0,15.0
2016-12-22,599,457.2521,0.1553,2016.0,12.0,22.0,100.8314,6.26,0.0,0.0,0.0,43.0,49.0,37.0,290.0,300.0,16.1,27.1,0.0,0.0,0.0,0.0,0.0,0.0,458,117.0,24.0
2016-12-23,484,416.9421,0.1694,2016.0,12.0,23.0,121.0537,6.49,0.0,0.0,0.0,42.5,47.0,38.0,250.0,260.0,15.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,354,106.0,24.0
2016-12-24,168,488.4583,0.2321,2016.0,12.0,24.0,75.5238,4.92,0.47,0.0,0.0,42.5,47.0,38.0,240.0,250.0,15.0,21.9,1.0,0.0,0.0,0.0,0.0,0.0,123,42.0,3.0
2016-12-25,173,772.341,0.1734,2016.0,12.0,25.0,152.0231,6.26,0.0,0.0,0.0,43.0,50.0,36.0,70.0,300.0,14.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,123,40.0,10.0
2016-12-26,211,476.2654,0.1848,2016.0,12.0,26.0,48.0853,6.49,0.02,0.0,0.0,41.5,50.0,33.0,90.0,270.0,14.1,23.9,1.0,0.0,0.0,0.0,0.0,1.0,170,40.0,1.0
2016-12-27,567,651.0035,0.1746,2016.0,12.0,27.0,80.522,7.16,0.0,0.0,0.0,50.0,60.0,40.0,280.0,260.0,19.9,33.1,1.0,0.0,0.0,0.0,0.0,0.0,442,112.0,13.0
2016-12-28,468,381.5427,0.1752,2016.0,12.0,28.0,80.4295,5.14,0.0,0.0,0.0,37.0,40.0,34.0,310.0,300.0,14.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,360,95.0,13.0
2016-12-29,266,405.9098,0.1541,2016.0,12.0,29.0,97.5564,5.37,0.39,0.0,0.0,39.5,46.0,33.0,270.0,170.0,15.0,25.1,1.0,0.0,0.0,0.0,0.0,0.0,207,50.0,9.0
2016-12-30,376,392.7314,0.1622,2016.0,12.0,30.0,97.5984,9.4,0.01,0.0,0.0,36.5,40.0,33.0,290.0,280.0,18.1,29.1,1.0,0.0,0.0,0.0,0.0,0.0,293,72.0,11.0
2016-12-31,275,875.0764,0.2036,2016.0,12.0,31.0,75.4218,6.93,0.0,0.0,0.0,37.5,44.0,31.0,250.0,210.0,15.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,209,61.0,5.0
2017-01-01,270,612.437,0.1926,2017.0,1.0,1.0,82.5889,5.59,0.0,0.0,0.0,44.0,48.0,40.0,260.0,310.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,206,58.0,6.0
2017-01-02,144,894.5764,0.1528,2017.0,1.0,2.0,65.5556,9.17,0.21,0.0,0.0,39.0,41.0,37.0,70.0,70.0,17.0,25.1,1.0,0.0,0.0,1.0,0.0,0.0,118,24.0,2.0
2017-01-03,343,858.895,0.1429,2017.0,1.0,3.0,84.4227,10.74,0.58,0.0,0.0,41.0,43.0,39.0,70.0,60.0,21.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,272,60.0,11.0
2017-01-04,626,404.3419,0.1518,2017.0,1.0,4.0,89.5831,8.05,0.0,0.0,0.0,43.0,52.0,34.0,280.0,290.0,23.9,36.0,1.0,0.0,0.0,0.0,0.0,1.0,493,114.0,19.0
2017-01-05,548,426.969,0.1624,2017.0,1.0,5.0,89.7007,7.83,0.0,0.0,0.0,30.5,34.0,27.0,250.0,290.0,17.0,27.1,0.0,0.0,0.0,0.0,0.0,0.0,431,103.0,14.0
2017-01-06,424,448.7382,0.1509,2017.0,1.0,6.0,81.2028,4.7,0.05,1.2,1.2,29.0,33.0,25.0,360.0,20.0,10.1,16.1,1.0,0.0,0.0,0.0,0.0,1.0,336,76.0,12.0
2017-01-07,72,433.1389,0.1944,2017.0,1.0,7.0,145.9306,7.61,0.32,5.1,0.0,23.0,26.0,20.0,350.0,330.0,17.0,25.1,1.0,1.0,0.0,0.0,0.0,1.0,50,18.0,4.0
2017-01-08,105,458.019,0.1619,2017.0,1.0,8.0,111.5143,8.72,0.0,0.0,3.9,20.5,25.0,16.0,290.0,280.0,18.1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,80,21.0,4.0
2017-01-09,318,437.8962,0.1478,2017.0,1.0,9.0,83.044,5.14,0.0,0.0,3.1,18.5,23.0,14.0,250.0,250.0,13.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,251,57.0,10.0
2017-01-10,403,2396.1191,0.1514,2017.0,1.0,10.0,78.2829,4.7,0.0,0.0,3.1,33.5,46.0,21.0,180.0,170.0,14.1,23.9,0.0,0.0,0.0,0.0,0.0,0.0,320,72.0,11.0
2017-01-11,566,571.1979,0.182,2017.0,1.0,11.0,91.7933,5.82,0.52,0.0,0.0,47.0,52.0,42.0,250.0,240.0,16.1,33.1,1.0,0.0,0.0,0.0,0.0,0.0,429,120.0,17.0
2017-01-12,652,441.9877,0.1396,2017.0,1.0,12.0,96.6488,7.61,0.05,0.0,0.0,56.5,66.0,47.0,250.0,250.0,16.1,23.9,1.0,0.0,0.0,0.0,0.0,0.0,517,113.0,22.0
2017-01-13,598,664.2559,0.1672,2017.0,1.0,13.0,78.6254,7.16,0.0,0.0,0.0,47.0,62.0,32.0,300.0,300.0,17.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,468,115.0,15.0
2017-01-14,231,500.8961,0.2121,2017.0,1.0,14.0,72.4329,4.25,0.12,0.6,0.0,31.0,34.0,28.0,280.0,60.0,8.9,12.1,1.0,1.0,0.0,0.0,0.0,0.0,174,53.0,4.0
2017-01-15,283,1086.477,0.1908,2017.0,1.0,15.0,74.6784,4.25,0.0,0.0,1.2,34.0,38.0,30.0,310.0,300.0,10.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,217,60.0,6.0
2017-01-16,427,944.4614,0.1522,2017.0,1.0,16.0,120.534,4.7,0.0,0.0,0.0,36.5,43.0,30.0,250.0,250.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,324,84.0,19.0
2017-01-17,393,395.9618,0.1628,2017.0,1.0,17.0,74.0356,4.92,0.35,0.0,0.0,40.0,42.0,38.0,70.0,70.0,15.0,19.9,1.0,0.0,0.0,0.0,0.0,1.0,315,71.0,7.0
